FileName,Font,Text,Split
file_12057.png,ComicSansMS,Aircraft,train
file_1142.png,CourierNew,Bluff,train
file_14080.png,LucidaSans,Pseudo,train
file_18223.png,Candara,Strand,train
file_9239.png,Georgia,Funeral,train
file_9190.png,MS_Sans_Serif,Advisors,train
file_2203.png,CenturyGothic,Calcium,train
file_1617.png,CenturyGothic,Hague,train
file_4216.png,Lobster,Holders,train
file_17941.png,LucidaSans,Kathleen,train
file_185.png,Candara,Kid,train
file_373.png,CourierNew,Annex,train
file_6400.png,FranclinGothic,Paradox,train
file_3795.png,Garamond,Xiii,train
file_13715.png,Palatino,Trust,train
file_3791.png,ComicSansMS,Pancreas,train
file_3677.png,Helvetica,Faults,train
file_12478.png,Garamond,Lin,train
file_4085.png,Lobster,Juvenile,train
file_16329.png,Garamond,Males,train
file_10821.png,Arial,Collins,train
file_1976.png,LucidaSans,Fall,train
file_3560.png,MonotypeCorsiva,Format,train
file_19275.png,Lobster,Love,train
file_8325.png,CenturyGothic,Poetry,train
file_1649.png,Bookman,Camps,train
file_9705.png,FranclinGothic,Gods,train
file_17972.png,Georgia,Pharaoh,train
file_19871.png,TimesNewRoman,Penalty,train
file_9564.png,MonotypeCorsiva,Tea,train
file_19724.png,Garamond,Portrait,train
file_12688.png,Verdana,Breaks,train
file_1321.png,TrebuchetMS,Miners,train
file_5389.png,FranclinGothic,Beer,train
file_16127.png,Arial,Seth,train
file_11405.png,Helvetica,Arrest,train
file_1268.png,MS_Sans_Serif,Garrison,train
file_15813.png,FranclinGothic,Workings,train
file_436.png,Verdana,Speed,train
file_4675.png,SegoeUI,Jesus,train
file_12443.png,CourierNew,Cultures,train
file_5873.png,Verdana,England,train
file_4409.png,Bookman,General,train
file_1063.png,Candara,Stimuli,train
file_15646.png,Lobster,Polymer,train
file_2759.png,FranclinGothic,Complex,train
file_15436.png,CourierNew,Treasure,train
file_14654.png,Bookman,Sway,train
file_1443.png,Bookman,Teller,train
file_4317.png,Calibri,Garlic,train
file_2031.png,Lobster,Blades,train
file_16359.png,Palatino,Kitty,train
file_10603.png,Helvetica,Calories,train
file_16957.png,Bookman,Bird,train
file_18159.png,Helvetica,Clark,train
file_17871.png,Garamond,Goodness,train
file_2714.png,Garamond,Frances,train
file_2066.png,Garamond,Mall,train
file_12921.png,LucidaSans,Balls,train
file_5174.png,Arial,Zion,train
file_10154.png,Bookman,Guns,train
file_17157.png,ComicSansMS,Writ,train
file_1290.png,FranclinGothic,Chart,train
file_12696.png,FranclinGothic,Somebody,train
file_509.png,Calibri,Delays,train
file_18008.png,SegoeUI,Formats,train
file_18815.png,Candara,Jew,train
file_6754.png,Bookman,Trigger,train
file_2981.png,Arial,Tour,train
file_13249.png,MS_Sans_Serif,Hotel,train
file_9220.png,Verdana,Ghosts,train
file_17610.png,CenturyGothic,Plains,train
file_17025.png,LucidaSans,Whereas,train
file_16833.png,Lobster,Tsar,train
file_17280.png,MS_Sans_Serif,Outside,train
file_8059.png,Palatino,Abraham,train
file_12845.png,SegoeUI,Malaya,train
file_7418.png,ComicSansMS,Basil,train
file_1896.png,SegoeUI,Windows,train
file_1279.png,Palatino,Writer,train
file_87.png,Candara,Prestige,train
file_17004.png,TrebuchetMS,Wire,train
file_11568.png,MS_Sans_Serif,Quarters,train
file_14954.png,SegoeUI,Junction,train
file_3970.png,Candara,Premium,train
file_12919.png,Bookman,Graham,train
file_2549.png,Lobster,Covers,train
file_1780.png,TrebuchetMS,Verses,train
file_7253.png,Palatino,Florence,train
file_1797.png,MonotypeCorsiva,Savings,train
file_18919.png,MS_Sans_Serif,Abstract,train
file_14578.png,Georgia,Rituals,train
file_11074.png,MS_Sans_Serif,Exterior,train
file_6559.png,Georgia,Lots,train
file_15392.png,Verdana,Heir,train
file_16277.png,TrebuchetMS,Helper,train
file_7714.png,CourierNew,Negro,train
file_2429.png,Helvetica,Bureau,train
file_16897.png,MS_Sans_Serif,Animals,train
file_15407.png,LucidaSans,Daniel,train
file_14375.png,FranclinGothic,Suit,train
file_7234.png,Verdana,Barrel,train
file_7649.png,CourierNew,Jacques,train
file_4748.png,Lobster,Garbage,train
file_2467.png,Lobster,Franco,train
file_1433.png,SegoeUI,Mines,train
file_19735.png,Calibri,Canoes,train
file_16151.png,MS_Sans_Serif,Diego,train
file_13772.png,TrebuchetMS,Dollar,train
file_2198.png,CourierNew,Care,train
file_1354.png,FranclinGothic,Course,train
file_11347.png,Palatino,Olds,train
file_15745.png,SegoeUI,Fellow,train
file_7219.png,Arial,Raj,train
file_8120.png,Verdana,Concern,train
file_17477.png,Palatino,Lea,train
file_9864.png,MonotypeCorsiva,Summit,train
file_2750.png,Bookman,Knees,train
file_4279.png,LucidaSans,Trail,train
file_11590.png,MS_Sans_Serif,Eclipse,train
file_11351.png,CourierNew,Doll,train
file_4327.png,LucidaSans,Profile,train
file_12047.png,MonotypeCorsiva,Rocky,train
file_17927.png,Bookman,Palate,train
file_19461.png,Candara,Repairs,train
file_10535.png,ComicSansMS,Sixth,train
file_13415.png,MonotypeCorsiva,Psi,train
file_17776.png,Palatino,Learners,train
file_1776.png,TrebuchetMS,Exponent,train
file_18023.png,SegoeUI,Stones,train
file_6531.png,TrebuchetMS,Solitude,train
file_554.png,TrebuchetMS,Warning,train
file_15823.png,SegoeUI,White,train
file_13236.png,ComicSansMS,Lorenzo,train
file_880.png,Georgia,Ganglion,train
file_17753.png,MonotypeCorsiva,Being,train
file_5100.png,MS_Sans_Serif,Supports,train
file_5105.png,MonotypeCorsiva,Aspects,train
file_13886.png,Helvetica,Url,train
file_641.png,Lobster,Beth,train
file_19293.png,MonotypeCorsiva,Stanza,train
file_8211.png,Palatino,Barrel,train
file_15412.png,Verdana,Empress,train
file_5923.png,Lobster,Creep,train
file_757.png,Bookman,Linkage,train
file_3415.png,Garamond,Networks,train
file_18454.png,FranclinGothic,Horse,train
file_9168.png,Calibri,Resort,train
file_3642.png,LucidaSans,Medical,train
file_11160.png,Verdana,Primer,train
file_15836.png,Georgia,Birch,train
file_6784.png,Lobster,Fits,train
file_14186.png,Bookman,Meter,train
file_546.png,Georgia,Entrance,train
file_12532.png,FranclinGothic,Court,train
file_6763.png,FranclinGothic,Capture,train
file_15686.png,Palatino,Nick,train
file_2432.png,Georgia,Mercy,train
file_6158.png,MonotypeCorsiva,Delhi,train
file_4318.png,CenturyGothic,Song,train
file_13165.png,Helvetica,Anxiety,train
file_14735.png,Verdana,Legion,train
file_10378.png,MonotypeCorsiva,Rates,train
file_2810.png,Bookman,Mouse,train
file_3777.png,Georgia,Unesco,train
file_8375.png,ComicSansMS,Sweep,train
file_19488.png,FranclinGothic,York,train
file_7625.png,Calibri,Mario,train
file_3436.png,CourierNew,Canons,train
file_18275.png,SegoeUI,Knife,train
file_10594.png,MS_Sans_Serif,Dollars,train
file_15120.png,Calibri,Ordeal,train
file_196.png,Palatino,Gesture,train
file_5587.png,Palatino,Types,train
file_8429.png,Bookman,Liturgy,train
file_3599.png,Garamond,Acres,train
file_3393.png,Calibri,Vogue,train
file_18339.png,MonotypeCorsiva,Salvage,train
file_5609.png,FranclinGothic,Stack,train
file_2244.png,CourierNew,Motion,train
file_11113.png,LucidaSans,Museums,train
file_15767.png,Georgia,Salad,train
file_5875.png,ComicSansMS,Gerard,train
file_17461.png,CourierNew,Motel,train
file_2804.png,Garamond,Sullivan,train
file_13040.png,Bookman,Blessing,train
file_4678.png,TrebuchetMS,Brazil,train
file_4510.png,Calibri,Watt,train
file_4025.png,Helvetica,Nose,train
file_15318.png,FranclinGothic,Oceans,train
file_2051.png,Candara,Height,train
file_6221.png,MonotypeCorsiva,Opium,train
file_14777.png,SegoeUI,Moisture,train
file_5671.png,CourierNew,String,train
file_16085.png,CourierNew,Uses,train
file_12707.png,MonotypeCorsiva,Village,train
file_9992.png,Garamond,Rhodesia,train
file_9825.png,Palatino,Shell,train
file_4389.png,Palatino,Woods,train
file_14947.png,TimesNewRoman,Missiles,train
file_15358.png,Helvetica,Belt,train
file_12953.png,Candara,Taste,train
file_7266.png,TrebuchetMS,Bank,train
file_16317.png,Palatino,Scholar,train
file_16418.png,TimesNewRoman,Potato,train
file_18886.png,Helvetica,Syllable,train
file_9010.png,TimesNewRoman,Eve,train
file_8749.png,Calibri,Calves,train
file_4418.png,Lobster,Stamp,train
file_3493.png,Georgia,Voice,train
file_12384.png,TimesNewRoman,Diode,train
file_7402.png,Garamond,Dharma,train
file_16745.png,ComicSansMS,Semester,train
file_10929.png,Bookman,Bryan,train
file_3552.png,Candara,Ada,train
file_10142.png,Arial,Work,train
file_19598.png,SegoeUI,Features,train
file_19059.png,TimesNewRoman,Cromwell,train
file_5179.png,MS_Sans_Serif,Frost,train
file_10648.png,Lobster,Superior,train
file_2028.png,Candara,Sharon,train
file_5678.png,Georgia,Passages,train
file_17144.png,Lobster,Isotopes,train
file_11297.png,LucidaSans,Pill,train
file_19137.png,MonotypeCorsiva,Track,train
file_15134.png,LucidaSans,Motifs,train
file_14563.png,TimesNewRoman,Hypnosis,train
file_2987.png,ComicSansMS,Beard,train
file_8433.png,TimesNewRoman,Shortage,train
file_8876.png,MS_Sans_Serif,Trends,train
file_15660.png,ComicSansMS,Pastors,train
file_3654.png,Calibri,Wage,train
file_2515.png,MS_Sans_Serif,Goodness,train
file_246.png,Candara,Altitude,train
file_19312.png,CourierNew,Colony,train
file_9617.png,MonotypeCorsiva,Year,train
file_9920.png,Bookman,Pergamon,train
file_19127.png,Verdana,Rome,train
file_8598.png,ComicSansMS,Dish,train
file_10721.png,Helvetica,Brigade,train
file_19636.png,Georgia,Gerald,train
file_5191.png,Candara,Claude,train
file_16372.png,MonotypeCorsiva,Arrests,train
file_1816.png,Candara,Virtues,train
file_10454.png,Calibri,Grapes,train
file_19030.png,Verdana,Hen,train
file_8818.png,Candara,Essex,train
file_18887.png,Garamond,Toilet,train
file_17490.png,TimesNewRoman,Dealers,train
file_4135.png,Lobster,Grandma,train
file_10261.png,TimesNewRoman,Airway,train
file_12942.png,Palatino,Vincent,train
file_6988.png,MonotypeCorsiva,Mobile,train
file_9178.png,Garamond,Trunks,train
file_6713.png,MonotypeCorsiva,Angola,train
file_1207.png,Arial,Genome,train
file_257.png,Calibri,Jessica,train
file_3103.png,CourierNew,Ammonia,train
file_8473.png,TrebuchetMS,Peoples,train
file_11696.png,Verdana,Ontario,train
file_445.png,Lobster,Updates,train
file_6314.png,Calibri,Killing,train
file_11805.png,Candara,Reserve,train
file_12110.png,Arial,Dictator,train
file_10146.png,CenturyGothic,Mergers,train
file_11895.png,Garamond,Folk,train
file_17410.png,TrebuchetMS,Goodwill,train
file_15680.png,Verdana,Reserve,train
file_15888.png,TimesNewRoman,Film,train
file_5428.png,FranclinGothic,Pledge,train
file_10513.png,Georgia,Otto,train
file_10833.png,MS_Sans_Serif,Spider,train
file_4521.png,Garamond,Midwest,train
file_6973.png,FranclinGothic,Chairman,train
file_8171.png,MS_Sans_Serif,Pirates,train
file_8772.png,TrebuchetMS,Nichols,train
file_17680.png,TrebuchetMS,Skirt,train
file_14867.png,TimesNewRoman,Oxide,train
file_6094.png,MonotypeCorsiva,Hole,train
file_5250.png,Candara,Swiss,train
file_16712.png,Candara,Dome,train
file_17740.png,TrebuchetMS,Bologna,train
file_9626.png,LucidaSans,Run,train
file_5088.png,CourierNew,Eric,train
file_2856.png,Lobster,Sessions,train
file_7808.png,Candara,Stephen,train
file_16249.png,Bookman,Krishna,train
file_18453.png,Verdana,Currents,train
file_5411.png,Georgia,Truth,train
file_1438.png,Bookman,Marx,train
file_3416.png,CourierNew,Chile,train
file_2339.png,Calibri,Survival,train
file_12453.png,TimesNewRoman,Stocks,train
file_18783.png,Verdana,Coat,train
file_1715.png,Georgia,Genome,train
file_12623.png,FranclinGothic,Thomson,train
file_13208.png,TrebuchetMS,Pine,train
file_4438.png,Arial,Lantern,train
file_19988.png,Georgia,Takeover,train
file_3501.png,Bookman,Balcony,train
file_18432.png,TrebuchetMS,Gloom,train
file_19674.png,ComicSansMS,Pop,train
file_9664.png,Candara,Sessions,train
file_7564.png,Verdana,Eliot,train
file_13646.png,TimesNewRoman,Snow,train
file_3833.png,Garamond,Brazil,train
file_15203.png,Palatino,Bells,train
file_180.png,Calibri,Bert,train
file_10425.png,CenturyGothic,Praeger,train
file_16806.png,ComicSansMS,Phrase,train
file_5299.png,ComicSansMS,Benzene,train
file_7174.png,Garamond,Scrutiny,train
file_16310.png,Palatino,Sails,train
file_2129.png,ComicSansMS,Strength,train
file_13018.png,CourierNew,Eclipse,train
file_17486.png,ComicSansMS,Entrance,train
file_2134.png,MonotypeCorsiva,Majors,train
file_5572.png,Palatino,Study,train
file_4142.png,Calibri,Row,train
file_9261.png,Lobster,Montana,train
file_13813.png,Candara,Role,train
file_15450.png,ComicSansMS,Findings,train
file_14343.png,Garamond,Fringe,train
file_15356.png,MonotypeCorsiva,Favorite,train
file_3887.png,MonotypeCorsiva,Variance,train
file_16934.png,Bookman,Zambia,train
file_2816.png,Helvetica,Actor,train
file_615.png,Lobster,Burn,train
file_17628.png,Verdana,Tiles,train
file_3495.png,CenturyGothic,Media,train
file_4581.png,Calibri,Rules,train
file_12738.png,FranclinGothic,Nutrient,train
file_19419.png,Candara,Letters,train
file_10643.png,LucidaSans,Empathy,train
file_7617.png,Calibri,Bug,train
file_9254.png,Palatino,Holland,train
file_19848.png,Georgia,Asbestos,train
file_2573.png,FranclinGothic,Floor,train
file_8560.png,FranclinGothic,Wounds,train
file_16380.png,MonotypeCorsiva,Build,train
file_9281.png,CenturyGothic,Glen,train
file_4052.png,Bookman,Daughter,train
file_4730.png,TrebuchetMS,Hicks,train
file_5857.png,Arial,Breath,train
file_14201.png,ComicSansMS,Mexico,train
file_12388.png,Lobster,Neil,train
file_17083.png,CourierNew,Diesel,train
file_3672.png,Georgia,Breaking,train
file_15348.png,CourierNew,Runner,train
file_17895.png,SegoeUI,Hearts,train
file_1905.png,TrebuchetMS,Neurons,train
file_15878.png,TrebuchetMS,Mercy,train
file_6633.png,MS_Sans_Serif,Gentiles,train
file_10829.png,Calibri,Parties,train
file_7866.png,TimesNewRoman,Shore,train
file_12182.png,Arial,Dollars,train
file_11449.png,SegoeUI,Casey,train
file_2878.png,ComicSansMS,Worship,train
file_8848.png,Lobster,Vitamins,train
file_4199.png,FranclinGothic,Photons,train
file_4243.png,Verdana,Stories,train
file_18047.png,TimesNewRoman,Stream,train
file_17924.png,Verdana,Consul,train
file_10743.png,Lobster,Galaxies,train
file_19572.png,Candara,Berlin,train
file_7090.png,LucidaSans,Present,train
file_8227.png,Lobster,Causes,train
file_7629.png,SegoeUI,Coils,train
file_17905.png,LucidaSans,Greek,train
file_9040.png,MonotypeCorsiva,Cultural,train
file_9952.png,Candara,Isaac,train
file_4134.png,Helvetica,Prologue,train
file_7039.png,ComicSansMS,Choir,train
file_3175.png,TimesNewRoman,Desert,train
file_4845.png,Candara,Dilemma,train
file_1576.png,Palatino,Governor,train
file_18306.png,MS_Sans_Serif,Affinity,train
file_10269.png,MonotypeCorsiva,Housing,train
file_842.png,Helvetica,Bidding,train
file_4320.png,Helvetica,Anyone,train
file_18997.png,CourierNew,Master,train
file_12842.png,ComicSansMS,Disputes,train
file_6904.png,FranclinGothic,Juice,train
file_12829.png,LucidaSans,Periods,train
file_14258.png,CourierNew,Reporter,train
file_8622.png,Arial,Beverly,train
file_6031.png,TrebuchetMS,Norris,train
file_4852.png,TimesNewRoman,Lien,train
file_15688.png,Palatino,Echo,train
file_14617.png,MonotypeCorsiva,Peter,train
file_12402.png,MS_Sans_Serif,Toes,train
file_12885.png,SegoeUI,Jazz,train
file_8779.png,Helvetica,Chase,train
file_3822.png,Calibri,Search,train
file_15833.png,Calibri,Allies,train
file_12662.png,Verdana,Jennings,train
file_822.png,Helvetica,Dancing,train
file_7988.png,Verdana,Ernest,train
file_934.png,Calibri,Recess,train
file_19810.png,Bookman,Carmen,train
file_17511.png,Georgia,Slave,train
file_7078.png,ComicSansMS,Hatred,train
file_5547.png,ComicSansMS,Militia,train
file_16836.png,MS_Sans_Serif,Scene,train
file_7487.png,CenturyGothic,Display,train
file_9831.png,Palatino,Penn,train
file_14115.png,Georgia,Widows,train
file_9112.png,Lobster,Rhine,train
file_17660.png,Garamond,Yards,train
file_9956.png,Verdana,Strife,train
file_4094.png,TrebuchetMS,Fury,train
file_19819.png,MonotypeCorsiva,Swan,train
file_11292.png,Calibri,Cadres,train
file_17595.png,Helvetica,Fishes,train
file_16145.png,MS_Sans_Serif,Russell,train
file_8217.png,ComicSansMS,Ores,train
file_3160.png,Verdana,Lear,train
file_15059.png,Bookman,Taxation,train
file_16324.png,Bookman,Edward,train
file_12774.png,Bookman,Pump,train
file_13252.png,LucidaSans,Vivo,train
file_4763.png,Bookman,Feel,train
file_4306.png,Arial,Orthodox,train
file_17750.png,MonotypeCorsiva,Months,train
file_13621.png,Garamond,Esteem,train
file_725.png,CenturyGothic,Spheres,train
file_12962.png,Bookman,Push,train
file_17186.png,ComicSansMS,Habitat,train
file_892.png,Garamond,Fbi,train
file_9013.png,CourierNew,Sec,train
file_11282.png,ComicSansMS,Marine,train
file_15624.png,Candara,Salvador,train
file_4358.png,CourierNew,Insult,train
file_1758.png,Calibri,Preacher,train
file_7795.png,SegoeUI,Bedford,train
file_2486.png,Arial,Dilemmas,train
file_3073.png,Arial,Ham,train
file_11882.png,CenturyGothic,Ulysses,train
file_17779.png,Palatino,Spending,train
file_12165.png,SegoeUI,Congo,train
file_19038.png,Calibri,Queries,train
file_8048.png,Bookman,Hull,train
file_18388.png,Palatino,Clinical,train
file_10554.png,Arial,Mao,train
file_2702.png,Helvetica,Yankee,train
file_12132.png,Lobster,Names,train
file_14187.png,TrebuchetMS,Boris,train
file_10025.png,CourierNew,National,train
file_5961.png,Georgia,Scars,train
file_18294.png,CenturyGothic,Legacy,train
file_17124.png,Bookman,Rib,train
file_10030.png,MS_Sans_Serif,Fullness,train
file_19234.png,Candara,Lamp,train
file_2514.png,TrebuchetMS,Revenue,train
file_6444.png,Palatino,Fog,train
file_723.png,Bookman,Viceroy,train
file_16999.png,SegoeUI,Sparks,train
file_16612.png,SegoeUI,Jan,train
file_3098.png,Palatino,Fish,train
file_12588.png,SegoeUI,Oedipus,train
file_3974.png,FranclinGothic,Tanzania,train
file_19638.png,FranclinGothic,Thinkers,train
file_19262.png,Helvetica,Mirror,train
file_9426.png,Verdana,Dancer,train
file_15402.png,Garamond,Shops,train
file_2689.png,ComicSansMS,Absence,train
file_5172.png,Verdana,Conf,train
file_8689.png,SegoeUI,Guest,train
file_4659.png,TimesNewRoman,Devotion,train
file_19634.png,Lobster,Lyrics,train
file_10558.png,FranclinGothic,Groove,train
file_7758.png,Palatino,Repeal,train
file_16255.png,MS_Sans_Serif,Russian,train
file_7409.png,Candara,Wire,train
file_16579.png,MonotypeCorsiva,Composer,train
file_4345.png,MonotypeCorsiva,Cash,train
file_15335.png,LucidaSans,Plastic,train
file_9324.png,MonotypeCorsiva,Awe,train
file_846.png,ComicSansMS,Gambling,train
file_6013.png,ComicSansMS,Club,train
file_13163.png,FranclinGothic,Equation,train
file_13691.png,Verdana,Business,train
file_10843.png,Garamond,Hon,train
file_18598.png,Bookman,Ridges,train
file_8201.png,SegoeUI,Examples,train
file_4116.png,TrebuchetMS,Controls,train
file_9627.png,Candara,Open,train
file_9200.png,Candara,Missile,train
file_1675.png,MS_Sans_Serif,Learning,train
file_5730.png,SegoeUI,Trap,train
file_8654.png,CourierNew,Hammer,train
file_10473.png,MonotypeCorsiva,Phrase,train
file_17306.png,TrebuchetMS,Exile,train
file_11543.png,Verdana,Charts,train
file_12551.png,Garamond,Exhaust,train
file_4589.png,Calibri,Lindsay,train
file_8272.png,CenturyGothic,Entries,train
file_4523.png,Garamond,Hamburg,train
file_200.png,Calibri,Family,train
file_19100.png,Palatino,Shelley,train
file_9663.png,Bookman,Birch,train
file_319.png,CenturyGothic,Stanley,train
file_8564.png,Palatino,Energies,train
file_11687.png,Verdana,Souls,train
file_2048.png,Helvetica,Leagues,train
file_15270.png,Georgia,Sons,train
file_366.png,TimesNewRoman,Kramer,train
file_1688.png,Palatino,Debates,train
file_9195.png,Lobster,Space,train
file_3930.png,MS_Sans_Serif,Crowd,train
file_10913.png,CourierNew,Den,train
file_14457.png,Lobster,Mystery,train
file_8241.png,Garamond,Wetlands,train
file_12665.png,Bookman,City,train
file_15449.png,Georgia,Smell,train
file_14994.png,CourierNew,Ethos,train
file_17649.png,ComicSansMS,Sophia,train
file_16914.png,Candara,Names,train
file_2517.png,LucidaSans,Monthly,train
file_7478.png,Bookman,Widow,train
file_15303.png,CourierNew,Reaction,train
file_158.png,FranclinGothic,Defences,train
file_15110.png,ComicSansMS,Berg,train
file_665.png,Palatino,Wheels,train
file_1120.png,TimesNewRoman,Deaths,train
file_2996.png,Lobster,Legs,train
file_15186.png,LucidaSans,Bankers,train
file_1470.png,Bookman,Beast,train
file_12874.png,Bookman,Spies,train
file_16731.png,Verdana,Tobacco,train
file_2409.png,ComicSansMS,Chief,train
file_1703.png,Lobster,Lan,train
file_18084.png,Verdana,Attempts,train
file_17502.png,Palatino,Incest,train
file_19925.png,MonotypeCorsiva,Barrels,train
file_13639.png,TrebuchetMS,Grande,train
file_8049.png,Candara,Clients,train
file_18153.png,Lobster,Bodies,train
file_18290.png,FranclinGothic,Core,train
file_15851.png,Georgia,Contours,train
file_17254.png,LucidaSans,Les,train
file_18038.png,Candara,Andre,train
file_10178.png,Calibri,Trail,train
file_2466.png,CenturyGothic,Helen,train
file_9961.png,Calibri,Consent,train
file_330.png,CenturyGothic,Daughter,train
file_18406.png,Palatino,Tune,train
file_2039.png,Georgia,Routes,train
file_3265.png,TrebuchetMS,Flux,train
file_16601.png,CourierNew,Eyes,train
file_1522.png,Calibri,Fcc,train
file_18366.png,Bookman,Greens,train
file_17774.png,CenturyGothic,Creature,train
file_17655.png,TrebuchetMS,Beer,train
file_18984.png,TrebuchetMS,Dosage,train
file_18322.png,Candara,Berries,train
file_18945.png,ComicSansMS,Soc,train
file_6278.png,LucidaSans,Roles,train
file_18531.png,LucidaSans,Facets,train
file_7350.png,MonotypeCorsiva,Pencil,train
file_11761.png,Palatino,Shah,train
file_7539.png,LucidaSans,Disguise,train
file_16390.png,Verdana,Boots,train
file_2518.png,SegoeUI,Logan,train
file_11413.png,FranclinGothic,Jobs,train
file_2742.png,Georgia,Small,train
file_2309.png,Arial,Sue,train
file_240.png,Arial,Talks,train
file_3228.png,SegoeUI,Menu,train
file_8706.png,CenturyGothic,Forties,train
file_14468.png,TrebuchetMS,Stool,train
file_13536.png,TimesNewRoman,Bristol,train
file_18974.png,Lobster,Compass,train
file_605.png,LucidaSans,Traces,train
file_10540.png,FranclinGothic,Pump,train
file_18020.png,Bookman,Epoch,train
file_12710.png,Helvetica,Forearm,train
file_12476.png,MonotypeCorsiva,Economy,train
file_6939.png,SegoeUI,Richard,train
file_14912.png,FranclinGothic,Brass,train
file_8867.png,Garamond,Talents,train
file_3428.png,Garamond,Manure,train
file_4546.png,Palatino,Sam,train
file_14469.png,FranclinGothic,Motives,train
file_10553.png,SegoeUI,Nylon,train
file_14145.png,Arial,Sadness,train
file_9853.png,TimesNewRoman,Spectral,train
file_10023.png,Palatino,Lime,train
file_14583.png,LucidaSans,Fda,train
file_10516.png,Helvetica,Dentist,train
file_5585.png,SegoeUI,Well,train
file_12547.png,MonotypeCorsiva,Novel,train
file_935.png,MonotypeCorsiva,Maps,train
file_13412.png,SegoeUI,Raymond,train
file_13892.png,Calibri,Sink,train
file_403.png,Garamond,Bbc,train
file_2586.png,SegoeUI,Fever,train
file_1022.png,Garamond,Families,train
file_11569.png,Garamond,Leonard,train
file_5962.png,SegoeUI,Martin,train
file_10928.png,MS_Sans_Serif,Outlet,train
file_11393.png,Lobster,Ulcers,train
file_18138.png,TrebuchetMS,Applied,train
file_2847.png,Verdana,Fellow,train
file_2101.png,FranclinGothic,Regimen,train
file_507.png,SegoeUI,Segments,train
file_16468.png,ComicSansMS,Units,train
file_10171.png,Lobster,Boards,train
file_3867.png,Calibri,Reaction,train
file_3116.png,Helvetica,Wolves,train
file_18430.png,Garamond,Malaya,train
file_6518.png,Lobster,Read,train
file_2291.png,ComicSansMS,Conquest,train
file_12814.png,TimesNewRoman,Sickness,train
file_6677.png,CourierNew,Voice,train
file_16734.png,ComicSansMS,Storm,train
file_15210.png,Garamond,Lakes,train
file_17303.png,Palatino,Edith,train
file_15892.png,Garamond,Maturity,train
file_5446.png,TrebuchetMS,Deer,train
file_17819.png,Lobster,Integer,train
file_12068.png,CenturyGothic,Yarn,train
file_5082.png,Georgia,Corn,train
file_11457.png,MonotypeCorsiva,Public,train
file_5157.png,Calibri,Tendon,train
file_12219.png,LucidaSans,Goethe,train
file_13341.png,TrebuchetMS,Int,train
file_4882.png,Palatino,Ball,train
file_13950.png,Helvetica,American,train
file_8975.png,Verdana,Pin,train
file_3699.png,Palatino,Dialogue,train
file_6720.png,Garamond,Fda,train
file_6967.png,Georgia,Sarah,train
file_13048.png,Lobster,Tray,train
file_6259.png,CenturyGothic,Roger,train
file_1901.png,Candara,Victory,train
file_19103.png,MonotypeCorsiva,Pension,train
file_14313.png,Helvetica,Berkeley,train
file_5996.png,Bookman,Struggle,train
file_8579.png,Helvetica,Narrator,train
file_4036.png,TimesNewRoman,Plight,train
file_14250.png,Georgia,Vowel,train
file_17512.png,CenturyGothic,Bolts,train
file_3068.png,Verdana,Acad,train
file_10372.png,Helvetica,Mammals,train
file_7674.png,Palatino,Loading,train
file_17290.png,SegoeUI,Missouri,train
file_6630.png,TimesNewRoman,Joan,train
file_8891.png,Calibri,Jurors,train
file_2380.png,Garamond,Columns,train
file_19540.png,LucidaSans,Inside,train
file_3296.png,Candara,Kerr,train
file_10076.png,Helvetica,Eec,train
file_11925.png,Bookman,Texts,train
file_9968.png,Bookman,Ellis,train
file_11649.png,CenturyGothic,Hell,train
file_252.png,Verdana,Niece,train
file_5442.png,ComicSansMS,Airports,train
file_14714.png,MS_Sans_Serif,Orange,train
file_9157.png,SegoeUI,Respects,train
file_11237.png,TimesNewRoman,Granite,train
file_8584.png,Garamond,Infusion,train
file_3595.png,Calibri,Sort,train
file_14960.png,Georgia,Elliot,train
file_1786.png,Palatino,Compiler,train
file_12742.png,MS_Sans_Serif,Fiction,train
file_396.png,Arial,Calories,train
file_7282.png,CenturyGothic,Nobody,train
file_14376.png,MonotypeCorsiva,Helm,train
file_3572.png,Arial,Journals,train
file_1408.png,FranclinGothic,Pcr,train
file_17544.png,Arial,Tag,train
file_4504.png,SegoeUI,Mammals,train
file_4960.png,Helvetica,Bbc,train
file_17812.png,MS_Sans_Serif,Sol,train
file_2057.png,CenturyGothic,Railroad,train
file_5340.png,Calibri,Fore,train
file_1253.png,FranclinGothic,Gibson,train
file_17624.png,CourierNew,Paradigm,train
file_8373.png,Arial,Towns,train
file_6063.png,Calibri,Exit,train
file_3234.png,CourierNew,Kramer,train
file_5694.png,ComicSansMS,Jack,train
file_6144.png,MonotypeCorsiva,Sophie,train
file_10364.png,Candara,Habitats,train
file_11970.png,Garamond,Beirut,train
file_7005.png,Georgia,Irene,train
file_6291.png,MonotypeCorsiva,Toll,train
file_18316.png,LucidaSans,Bill,train
file_3550.png,Georgia,Move,train
file_8427.png,Calibri,Column,train
file_2849.png,MS_Sans_Serif,Seals,train
file_1714.png,Garamond,Standard,train
file_13175.png,Arial,C02,train
file_1426.png,ComicSansMS,Lessons,train
file_495.png,FranclinGothic,Senses,train
file_3099.png,MS_Sans_Serif,Tuesday,train
file_1601.png,Arial,Niece,train
file_1880.png,TimesNewRoman,Basic,train
file_15383.png,Calibri,Rats,train
